,Biomass,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore,Wind Offshore,Wind Offshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
2023-08-28 17:00:00+02:00,340.0,2254.0,49.0,,138.0,,248.0,3816.0,807.0,,33826.0,5926.0,82.0,3936.0,199.0,
2023-08-28 18:00:00+02:00,340.0,3029.0,49.0,,138.0,162.0,,4012.0,982.0,,34337.0,3671.0,84.0,3973.0,221.0,
2023-08-28 19:00:00+02:00,341.0,3535.0,48.0,,138.0,943.0,,4358.0,1889.0,,34887.0,1376.0,86.0,3736.0,270.0,
2023-08-28 20:00:00+02:00,341.0,3588.0,48.0,,138.0,1654.0,,4531.0,1858.0,,34906.0,332.0,85.0,3349.0,257.0,
2023-08-28 21:00:00+02:00,340.0,3630.0,47.0,,137.0,1099.0,,4440.0,1464.0,,34860.0,208.0,86.0,3314.0,236.0,
2023-08-28 22:00:00+02:00,346.0,2758.0,46.0,,138.0,706.0,,4351.0,1190.0,,34775.0,0.0,85.0,3374.0,279.0,
2023-08-28 23:00:00+02:00,343.0,2818.0,46.0,,138.0,782.0,,4329.0,941.0,,34828.0,0.0,91.0,3219.0,301.0,
2023-08-29 00:00:00+02:00,333.0,2994.0,37.0,,138.0,150.0,,4137.0,626.0,,34614.0,0.0,89.0,3028.0,223.0,
2023-08-29 01:00:00+02:00,331.0,2545.0,37.0,,138.0,,229.0,3925.0,625.0,,34533.0,0.0,89.0,2842.0,203.0,
2023-08-29 02:00:00+02:00,340.0,2445.0,19.0,,124.0,623.0,,3889.0,648.0,,34503.0,0.0,73.0,2710.0,134.0,
2023-08-29 03:00:00+02:00,346.0,2355.0,19.0,,124.0,894.0,,3869.0,453.0,,34489.0,0.0,74.0,2644.0,106.0,
2023-08-29 04:00:00+02:00,356.0,2745.0,19.0,,121.0,1267.0,,3745.0,439.0,,34210.0,0.0,75.0,2514.0,111.0,
2023-08-29 05:00:00+02:00,355.0,2887.0,19.0,,120.0,1471.0,,3681.0,524.0,,34417.0,0.0,74.0,2507.0,138.0,
2023-08-29 06:00:00+02:00,355.0,3243.0,19.0,,120.0,1263.0,,3683.0,446.0,,34503.0,209.0,73.0,2346.0,88.0,
2023-08-29 07:00:00+02:00,354.0,3887.0,19.0,,122.0,841.0,,3751.0,867.0,,34647.0,210.0,71.0,2269.0,82.0,
2023-08-29 08:00:00+02:00,356.0,3999.0,19.0,,124.0,1026.0,,3827.0,1086.0,,34763.0,426.0,70.0,2198.0,54.0,
2023-08-29 09:00:00+02:00,358.0,4079.0,19.0,,124.0,946.0,,3928.0,1196.0,,34783.0,1737.0,74.0,2047.0,46.0,
2023-08-29 10:00:00+02:00,361.0,4057.0,16.0,,123.0,1279.0,,3945.0,1056.0,,34934.0,4060.0,73.0,1826.0,55.0,
2023-08-29 11:00:00+02:00,359.0,3864.0,15.0,,124.0,421.0,,3918.0,828.0,,35358.0,6140.0,72.0,1769.0,48.0,
2023-08-29 12:00:00+02:00,359.0,4174.0,15.0,,124.0,512.0,,3928.0,721.0,,35322.0,7652.0,73.0,1822.0,43.0,
2023-08-29 13:00:00+02:00,358.0,3709.0,15.0,,123.0,636.0,,4083.0,925.0,,35234.0,8132.0,79.0,1878.0,54.0,
2023-08-29 14:00:00+02:00,360.0,3700.0,15.0,,124.0,678.0,,4154.0,1095.0,,35313.0,8090.0,80.0,1935.0,26.0,
2023-08-29 15:00:00+02:00,357.0,3756.0,15.0,,124.0,1054.0,,3917.0,634.0,,35334.0,7990.0,80.0,1977.0,20.0,
2023-08-29 16:00:00+02:00,358.0,3570.0,15.0,,124.0,937.0,,3838.0,492.0,,35299.0,7708.0,80.0,1987.0,24.0,
2023-08-29 17:00:00+02:00,352.0,2898.0,15.0,,124.0,418.0,,3878.0,501.0,,35142.0,6949.0,81.0,2069.0,51.0,
2023-08-29 18:00:00+02:00,356.0,3615.0,15.0,,124.0,777.0,,3967.0,508.0,,35054.0,5335.0,80.0,2157.0,58.0,
2023-08-29 19:00:00+02:00,355.0,4007.0,15.0,,124.0,548.0,,4043.0,1267.0,,35191.0,3135.0,79.0,2203.0,48.0,
2023-08-29 20:00:00+02:00,355.0,4002.0,15.0,,124.0,1420.0,,4372.0,1564.0,,35376.0,1125.0,80.0,2306.0,33.0,
2023-08-29 21:00:00+02:00,356.0,4090.0,15.0,,123.0,1238.0,,4479.0,1268.0,,35420.0,335.0,80.0,2088.0,44.0,
2023-08-29 22:00:00+02:00,358.0,4024.0,15.0,,123.0,928.0,,4374.0,1175.0,,35305.0,0.0,82.0,1946.0,55.0,
2023-08-29 23:00:00+02:00,352.0,3670.0,14.0,,123.0,710.0,,4253.0,1103.0,,35242.0,0.0,88.0,1907.0,83.0,
2023-08-30 00:00:00+02:00,357.0,3959.0,15.0,,124.0,943.0,,4247.0,832.0,,35242.0,0.0,87.0,1837.0,94.0,
2023-08-30 01:00:00+02:00,358.0,3965.0,15.0,,124.0,815.0,,4120.0,1045.0,,35188.0,0.0,89.0,1828.0,120.0,
2023-08-30 02:00:00+02:00,353.0,2808.0,15.0,,220.0,781.0,,3949.0,879.0,,35234.0,0.0,90.0,1868.0,141.0,
2023-08-30 03:00:00+02:00,354.0,2571.0,15.0,,252.0,790.0,,3894.0,744.0,,34807.0,0.0,89.0,2058.0,151.0,
2023-08-30 04:00:00+02:00,355.0,2592.0,15.0,,252.0,1150.0,,3730.0,654.0,,33820.0,0.0,91.0,2264.0,163.0,
2023-08-30 05:00:00+02:00,358.0,2153.0,15.0,,252.0,1166.0,,3700.0,620.0,,33827.0,0.0,90.0,2403.0,261.0,
2023-08-30 06:00:00+02:00,356.0,2290.0,15.0,,251.0,1230.0,,3810.0,688.0,,33904.0,214.0,91.0,2662.0,305.0,
2023-08-30 07:00:00+02:00,351.0,3698.0,15.0,,253.0,576.0,,3800.0,875.0,,33910.0,215.0,90.0,2869.0,240.0,
2023-08-30 08:00:00+02:00,346.0,4287.0,15.0,,138.0,728.0,,3927.0,1216.0,,34027.0,434.0,89.0,3019.0,197.0,
2023-08-30 09:00:00+02:00,346.0,4331.0,18.0,,124.0,693.0,,4014.0,1245.0,,34350.0,1562.0,87.0,3052.0,224.0,
2023-08-30 10:00:00+02:00,356.0,4258.0,20.0,,123.0,496.0,,3837.0,1231.0,,34567.0,3859.0,83.0,2875.0,169.0,
2023-08-30 11:00:00+02:00,356.0,3846.0,150.0,,123.0,495.0,,3709.0,935.0,,34724.0,6225.0,78.0,2919.0,109.0,
2023-08-30 12:00:00+02:00,357.0,2224.0,239.0,,124.0,598.0,,3692.0,663.0,,35239.0,8039.0,73.0,3150.0,77.0,
2023-08-30 13:00:00+02:00,356.0,1859.0,403.0,,124.0,873.0,,3782.0,774.0,,35687.0,8770.0,79.0,3656.0,86.0,
2023-08-30 14:00:00+02:00,358.0,1923.0,478.0,,124.0,1136.0,,3760.0,878.0,,35804.0,8539.0,79.0,4117.0,118.0,
2023-08-30 15:00:00+02:00,355.0,1912.0,536.0,,123.0,1058.0,,3698.0,601.0,,35839.0,8438.0,74.0,4556.0,113.0,
2023-08-30 16:00:00+02:00,356.0,1833.0,545.0,,122.0,1304.0,,3569.0,435.0,,35859.0,8040.0,75.0,5135.0,113.0,
2023-08-30 17:00:00+02:00,359.0,1800.0,537.0,,122.0,701.0,,3548.0,494.0,,35688.0,7033.0,76.0,5550.0,188.0,
2023-08-30 18:00:00+02:00,359.0,2052.0,532.0,,123.0,1259.0,,3588.0,586.0,,35588.0,5347.0,76.0,5714.0,188.0,
2023-08-30 19:00:00+02:00,358.0,3306.0,286.0,,122.0,821.0,,3670.0,880.0,,35634.0,3137.0,79.0,5310.0,268.0,
2023-08-30 20:00:00+02:00,356.0,4086.0,19.0,,122.0,1153.0,,3869.0,1421.0,,36010.0,1157.0,81.0,4542.0,264.0,
2023-08-30 21:00:00+02:00,354.0,3951.0,19.0,,122.0,1217.0,,4080.0,1500.0,,35966.0,308.0,78.0,3752.0,228.0,
2023-08-30 22:00:00+02:00,358.0,3917.0,19.0,,123.0,1032.0,,4125.0,1364.0,,35564.0,0.0,76.0,3637.0,164.0,
2023-08-30 23:00:00+02:00,358.0,2850.0,19.0,,123.0,810.0,,4067.0,1193.0,,35537.0,0.0,77.0,3593.0,143.0,
2023-08-31 00:00:00+02:00,358.0,2923.0,19.0,,123.0,758.0,,3993.0,1024.0,,35484.0,0.0,80.0,3341.0,128.0,
2023-08-31 01:00:00+02:00,359.0,3176.0,19.0,,124.0,1214.0,,3843.0,888.0,,35326.0,0.0,81.0,3067.0,94.0,
2023-08-31 02:00:00+02:00,358.0,2918.0,19.0,,123.0,1492.0,,3705.0,750.0,,35317.0,0.0,80.0,2777.0,68.0,
2023-08-31 03:00:00+02:00,359.0,3100.0,19.0,,239.0,1241.0,,3571.0,660.0,,35241.0,0.0,79.0,2589.0,52.0,
2023-08-31 04:00:00+02:00,359.0,3127.0,19.0,,255.0,1220.0,,3549.0,478.0,,35083.0,0.0,80.0,2611.0,66.0,
2023-08-31 05:00:00+02:00,359.0,2986.0,19.0,,255.0,1219.0,,3422.0,424.0,,35318.0,0.0,80.0,2644.0,87.0,
2023-08-31 06:00:00+02:00,359.0,3173.0,19.0,,255.0,1024.0,,3442.0,426.0,,35230.0,209.0,79.0,2796.0,125.0,
2023-08-31 07:00:00+02:00,359.0,3697.0,19.0,,254.0,925.0,,3632.0,829.0,,35148.0,211.0,82.0,2838.0,152.0,
2023-08-31 08:00:00+02:00,360.0,3921.0,19.0,,138.0,530.0,,3760.0,1266.0,,35152.0,407.0,78.0,3147.0,236.0,
2023-08-31 09:00:00+02:00,359.0,4102.0,19.0,,123.0,720.0,,3843.0,1468.0,,35235.0,1736.0,76.0,3065.0,283.0,
2023-08-31 10:00:00+02:00,359.0,3917.0,19.0,,123.0,516.0,,3678.0,1112.0,,35261.0,4230.0,76.0,2725.0,195.0,
2023-08-31 11:00:00+02:00,357.0,3841.0,19.0,,133.0,149.0,,3447.0,882.0,,35130.0,6410.0,75.0,2736.0,153.0,
2023-08-31 12:00:00+02:00,358.0,2429.0,19.0,,161.0,681.0,,3464.0,741.0,,35034.0,7765.0,77.0,3126.0,202.0,
2023-08-31 13:00:00+02:00,359.0,2281.0,19.0,,124.0,637.0,,3485.0,807.0,,35037.0,8369.0,80.0,3744.0,188.0,
2023-08-31 14:00:00+02:00,359.0,2397.0,19.0,,124.0,905.0,,3448.0,827.0,,35052.0,8615.0,80.0,4004.0,168.0,
2023-08-31 15:00:00+02:00,356.0,2284.0,19.0,,124.0,1243.0,,3444.0,592.0,,34988.0,8465.0,78.0,4421.0,199.0,
2023-08-31 16:00:00+02:00,341.0,2231.0,19.0,,124.0,580.0,,3489.0,513.0,,34803.0,7939.0,79.0,4651.0,222.0,
2023-08-31 17:00:00+02:00,343.0,2513.0,19.0,,124.0,426.0,,3417.0,751.0,,35023.0,6838.0,85.0,4586.0,259.0,
2023-08-31 18:00:00+02:00,352.0,3603.0,19.0,,124.0,566.0,,3403.0,840.0,,34993.0,5308.0,88.0,4630.0,269.0,
2023-08-31 19:00:00+02:00,358.0,4106.0,19.0,,124.0,633.0,,3701.0,1521.0,,34923.0,3128.0,91.0,4366.0,233.0,
2023-08-31 20:00:00+02:00,359.0,4159.0,19.0,,124.0,1355.0,,4030.0,2155.0,,35168.0,1082.0,90.0,4228.0,301.0,
2023-08-31 21:00:00+02:00,360.0,4096.0,19.0,,124.0,1305.0,,4202.0,2212.0,,35871.0,297.0,88.0,4179.0,280.0,
2023-08-31 22:00:00+02:00,357.0,4009.0,19.0,,123.0,1102.0,,3988.0,1736.0,,36258.0,0.0,89.0,4466.0,277.0,
2023-08-31 23:00:00+02:00,360.0,3848.0,19.0,,245.0,1280.0,,3721.0,1556.0,,35299.0,0.0,89.0,4503.0,230.0,
2023-09-01 00:00:00+02:00,362.0,3615.0,19.0,,380.0,1106.0,,3721.0,1437.0,,35363.0,0.0,88.0,4547.0,322.0,
2023-09-01 01:00:00+02:00,365.0,2529.0,19.0,,292.0,835.0,,3671.0,1099.0,,35297.0,0.0,89.0,4379.0,356.0,
2023-09-01 02:00:00+02:00,345.0,1652.0,20.0,,303.0,,561.0,3422.0,937.0,,34711.0,0.0,104.0,4559.0,355.0,
2023-09-01 03:00:00+02:00,344.0,1664.0,20.0,,304.0,,659.0,3330.0,897.0,,34879.0,0.0,100.0,4591.0,465.0,
2023-09-01 04:00:00+02:00,345.0,1585.0,20.0,,305.0,,897.0,3366.0,841.0,,34931.0,0.0,99.0,4430.0,488.0,
2023-09-01 05:00:00+02:00,343.0,1682.0,20.0,,304.0,,885.0,3280.0,837.0,,35003.0,0.0,96.0,4568.0,501.0,
2023-09-01 06:00:00+02:00,346.0,2619.0,20.0,,160.0,,243.0,3329.0,953.0,,34948.0,0.0,97.0,4834.0,467.0,
2023-09-01 07:00:00+02:00,348.0,3167.0,20.0,,130.0,207.0,,3532.0,1202.0,,34981.0,409.0,88.0,5094.0,378.0,
2023-09-01 08:00:00+02:00,346.0,3358.0,20.0,,130.0,509.0,,3565.0,1393.0,,35118.0,1731.0,83.0,4969.0,467.0,
2023-09-01 09:00:00+02:00,330.0,3371.0,20.0,,130.0,750.0,,3638.0,1425.0,,34954.0,4326.0,82.0,4712.0,454.0,
2023-09-01 10:00:00+02:00,330.0,3400.0,20.0,,130.0,414.0,,3288.0,1424.0,,35073.0,6871.0,75.0,4522.0,234.0,
2023-09-01 11:00:00+02:00,331.0,2815.0,21.0,,130.0,,583.0,3254.0,1101.0,,36017.0,8794.0,70.0,4354.0,149.0,
2023-09-01 12:00:00+02:00,331.0,2154.0,21.0,,130.0,,769.0,3279.0,1034.0,,36114.0,9773.0,60.0,3850.0,130.0,
2023-09-01 13:00:00+02:00,338.0,1917.0,22.0,,129.0,,831.0,3317.0,984.0,,36089.0,10277.0,63.0,3357.0,93.0,
2023-09-01 14:00:00+02:00,337.0,1574.0,22.0,,129.0,,1023.0,3286.0,850.0,,36055.0,10319.0,51.0,2872.0,27.0,
2023-09-01 15:00:00+02:00,335.0,1520.0,23.0,,129.0,,1399.0,3308.0,730.0,,35955.0,9798.0,49.0,2551.0,26.0,
2023-09-01 16:00:00+02:00,335.0,1598.0,24.0,,128.0,,1358.0,3380.0,738.0,,35913.0,8480.0,48.0,2203.0,20.0,
2023-09-01 17:00:00+02:00,334.0,2738.0,26.0,,128.0,,734.0,3489.0,841.0,,35973.0,6367.0,58.0,1896.0,16.0,
2023-09-01 18:00:00+02:00,331.0,3553.0,27.0,,128.0,208.0,,3631.0,1256.0,,36191.0,3567.0,81.0,1611.0,9.0,
2023-09-01 19:00:00+02:00,331.0,3869.0,28.0,,129.0,1207.0,,3931.0,1856.0,,36321.0,1205.0,80.0,1433.0,10.0,
2023-09-01 20:00:00+02:00,332.0,3708.0,28.0,,129.0,1384.0,,4102.0,2106.0,,36808.0,282.0,82.0,1352.0,6.0,
2023-09-01 21:00:00+02:00,332.0,3435.0,30.0,,129.0,1047.0,,3909.0,1833.0,,37363.0,0.0,81.0,1407.0,0.0,
2023-09-01 22:00:00+02:00,332.0,3304.0,31.0,,129.0,971.0,,3770.0,1601.0,,37409.0,0.0,78.0,1564.0,11.0,
2023-09-01 23:00:00+02:00,331.0,3309.0,30.0,,130.0,1525.0,,3763.0,1996.0,,35719.0,0.0,77.0,1741.0,18.0,
2023-09-02 00:00:00+02:00,332.0,3286.0,25.0,,138.0,1275.0,,3682.0,1674.0,,35257.0,0.0,73.0,1964.0,11.0,
2023-09-02 01:00:00+02:00,332.0,3276.0,27.0,,135.0,1036.0,,3543.0,1288.0,,35261.0,0.0,80.0,2132.0,8.0,
2023-09-02 02:00:00+02:00,332.0,3148.0,28.0,,135.0,893.0,,3526.0,1208.0,,34981.0,0.0,85.0,2225.0,3.0,
2023-09-02 03:00:00+02:00,332.0,2777.0,29.0,,135.0,332.0,,3389.0,924.0,,34260.0,0.0,84.0,2384.0,30.0,
2023-09-02 04:00:00+02:00,331.0,2673.0,29.0,,135.0,,233.0,3336.0,652.0,,34255.0,0.0,84.0,2477.0,46.0,
2023-09-02 05:00:00+02:00,334.0,2730.0,29.0,,138.0,,34.0,3370.0,792.0,,34750.0,0.0,84.0,2188.0,29.0,
2023-09-02 06:00:00+02:00,333.0,2646.0,30.0,,135.0,,153.0,3285.0,1069.0,,34634.0,0.0,85.0,2161.0,12.0,
2023-09-02 07:00:00+02:00,334.0,2500.0,30.0,,135.0,342.0,,3329.0,1201.0,,34591.0,401.0,83.0,2107.0,0.0,
2023-09-02 08:00:00+02:00,334.0,2529.0,30.0,,135.0,314.0,,3359.0,1220.0,,34688.0,1526.0,71.0,1803.0,1.0,
2023-09-02 09:00:00+02:00,334.0,2540.0,31.0,,135.0,246.0,,3276.0,1120.0,,34673.0,3897.0,72.0,1494.0,30.0,
2023-09-02 10:00:00+02:00,334.0,1689.0,32.0,,135.0,,148.0,3046.0,805.0,,34433.0,6094.0,72.0,1495.0,35.0,
2023-09-02 11:00:00+02:00,333.0,1288.0,32.0,,135.0,,620.0,2956.0,668.0,,34452.0,7567.0,73.0,1593.0,27.0,
2023-09-02 12:00:00+02:00,332.0,1289.0,32.0,,135.0,,1650.0,2995.0,685.0,,34577.0,8767.0,72.0,1646.0,22.0,
2023-09-02 13:00:00+02:00,330.0,1035.0,31.0,,134.0,,1969.0,3084.0,401.0,,33888.0,9347.0,71.0,1630.0,17.0,
2023-09-02 14:00:00+02:00,332.0,852.0,30.0,,134.0,,1946.0,3142.0,186.0,,33447.0,9477.0,72.0,1596.0,31.0,
2023-09-02 15:00:00+02:00,334.0,853.0,29.0,,134.0,,1214.0,3121.0,393.0,,33769.0,8434.0,73.0,1690.0,35.0,
2023-09-02 16:00:00+02:00,337.0,879.0,29.0,,134.0,,1560.0,3136.0,697.0,,34288.0,7033.0,73.0,1880.0,32.0,
2023-09-02 17:00:00+02:00,332.0,1833.0,28.0,,136.0,,1227.0,3084.0,927.0,,34978.0,5309.0,74.0,2059.0,52.0,
2023-09-02 18:00:00+02:00,332.0,2428.0,27.0,,134.0,128.0,,3103.0,1466.0,,35457.0,3017.0,76.0,2030.0,62.0,
2023-09-02 19:00:00+02:00,332.0,2406.0,25.0,,134.0,1318.0,,3242.0,1801.0,,35565.0,1005.0,77.0,1828.0,78.0,
2023-09-02 20:00:00+02:00,331.0,2109.0,23.0,,134.0,2282.0,,3531.0,2176.0,,35570.0,279.0,79.0,2158.0,147.0,
2023-09-02 21:00:00+02:00,331.0,2008.0,22.0,,134.0,1668.0,,3453.0,1930.0,,35441.0,0.0,81.0,3211.0,210.0,
2023-09-02 22:00:00+02:00,331.0,2033.0,23.0,,134.0,1233.0,,3307.0,1781.0,,35348.0,0.0,88.0,4122.0,238.0,
2023-09-02 23:00:00+02:00,335.0,2045.0,27.0,,135.0,1046.0,,3245.0,1768.0,,35323.0,0.0,92.0,4309.0,338.0,
2023-09-03 00:00:00+02:00,337.0,2211.0,26.0,,135.0,1064.0,,3178.0,1376.0,,35106.0,0.0,93.0,4219.0,360.0,
2023-09-03 01:00:00+02:00,336.0,1579.0,27.0,,135.0,643.0,,3190.0,1214.0,,35093.0,0.0,96.0,3897.0,362.0,
2023-09-03 02:00:00+02:00,336.0,890.0,27.0,,137.0,397.0,,3126.0,1204.0,,35311.0,0.0,97.0,3646.0,289.0,
2023-09-03 03:00:00+02:00,337.0,860.0,27.0,,139.0,,562.0,3041.0,834.0,,35263.0,0.0,97.0,3437.0,326.0,
2023-09-03 04:00:00+02:00,339.0,855.0,27.0,,139.0,,1276.0,2971.0,841.0,,35424.0,0.0,99.0,3222.0,335.0,
2023-09-03 05:00:00+02:00,339.0,785.0,28.0,,139.0,,1580.0,2982.0,836.0,,35522.0,0.0,99.0,3067.0,312.0,
2023-09-03 06:00:00+02:00,338.0,665.0,27.0,,139.0,,1730.0,2900.0,743.0,,35583.0,0.0,98.0,3027.0,296.0,
2023-09-03 07:00:00+02:00,333.0,640.0,27.0,,138.0,,1553.0,2751.0,631.0,,34936.0,402.0,99.0,3038.0,209.0,
2023-09-03 08:00:00+02:00,333.0,576.0,27.0,,139.0,,1327.0,2823.0,687.0,,34455.0,1717.0,99.0,2811.0,234.0,
2023-09-03 09:00:00+02:00,334.0,515.0,27.0,,137.0,,975.0,2830.0,1069.0,,34360.0,4466.0,100.0,2140.0,195.0,
2023-09-03 10:00:00+02:00,333.0,528.0,29.0,,135.0,,1462.0,2796.0,626.0,,33786.0,7432.0,101.0,1784.0,267.0,
2023-09-03 11:00:00+02:00,333.0,511.0,30.0,,135.0,,1959.0,2784.0,386.0,,31863.0,9675.0,84.0,1833.0,184.0,
2023-09-03 12:00:00+02:00,331.0,502.0,30.0,,134.0,,2037.0,2698.0,270.0,,30681.0,11049.0,85.0,2029.0,100.0,
2023-09-03 13:00:00+02:00,336.0,505.0,30.0,,134.0,,2037.0,2714.0,236.0,,29839.0,11762.0,87.0,2326.0,76.0,
2023-09-03 14:00:00+02:00,336.0,495.0,31.0,,134.0,,2035.0,2768.0,235.0,,29600.0,11693.0,86.0,2596.0,79.0,
2023-09-03 15:00:00+02:00,333.0,506.0,30.0,,135.0,,2030.0,2759.0,227.0,,30474.0,10671.0,85.0,2848.0,100.0,
2023-09-03 16:00:00+02:00,332.0,508.0,29.0,,136.0,,1926.0,2805.0,315.0,,32748.0,8938.0,80.0,3129.0,96.0,
2023-09-03 17:00:00+02:00,333.0,553.0,28.0,,136.0,,1273.0,2955.0,686.0,,35468.0,6725.0,80.0,3547.0,106.0,
2023-09-03 18:00:00+02:00,333.0,669.0,28.0,,133.0,,400.0,3019.0,1125.0,,36758.0,3825.0,81.0,4240.0,233.0,
2023-09-03 19:00:00+02:00,333.0,879.0,27.0,,132.0,369.0,,2982.0,1201.0,,37301.0,1222.0,82.0,4812.0,481.0,
2023-09-03 20:00:00+02:00,336.0,840.0,27.0,,132.0,513.0,,3112.0,1380.0,,37146.0,285.0,79.0,5767.0,472.0,
2023-09-03 21:00:00+02:00,338.0,759.0,27.0,,133.0,,258.0,3230.0,1419.0,,36885.0,0.0,79.0,7059.0,446.0,
2023-09-03 22:00:00+02:00,338.0,819.0,28.0,,133.0,,501.0,3116.0,1185.0,,37031.0,0.0,78.0,7550.0,514.0,
2023-09-03 23:00:00+02:00,339.0,773.0,29.0,,133.0,,485.0,2949.0,1065.0,,36910.0,0.0,80.0,7282.0,559.0,
2023-09-04 00:00:00+02:00,338.0,935.0,30.0,,130.0,99.0,,2750.0,921.0,,36139.0,0.0,82.0,6758.0,554.0,
2023-09-04 01:00:00+02:00,338.0,688.0,31.0,,132.0,,82.0,2760.0,596.0,,35715.0,0.0,84.0,6538.0,534.0,
2023-09-04 02:00:00+02:00,358.0,607.0,19.0,,120.0,103.0,,2869.0,631.0,,35713.0,0.0,72.0,6049.0,489.0,
2023-09-04 03:00:00+02:00,359.0,566.0,17.0,,121.0,,1030.0,2909.0,531.0,,35791.0,0.0,73.0,5918.0,470.0,
2023-09-04 04:00:00+02:00,358.0,588.0,14.0,,121.0,,1554.0,2877.0,319.0,,35761.0,0.0,75.0,5759.0,474.0,
2023-09-04 05:00:00+02:00,357.0,589.0,14.0,,121.0,,1565.0,2843.0,372.0,,35812.0,0.0,75.0,5913.0,472.0,
2023-09-04 06:00:00+02:00,360.0,669.0,14.0,,121.0,,1023.0,2843.0,430.0,,36075.0,0.0,72.0,6242.0,485.0,
2023-09-04 07:00:00+02:00,361.0,937.0,14.0,,121.0,,256.0,2929.0,725.0,,36571.0,220.0,58.0,6353.0,483.0,
2023-09-04 08:00:00+02:00,360.0,1184.0,14.0,,122.0,478.0,,3086.0,988.0,,36672.0,414.0,62.0,6411.0,492.0,
2023-09-04 09:00:00+02:00,357.0,1249.0,14.0,,122.0,542.0,,3071.0,1000.0,,37593.0,1804.0,60.0,5734.0,477.0,
2023-09-04 10:00:00+02:00,356.0,1279.0,14.0,,121.0,749.0,,2936.0,996.0,,37775.0,4695.0,55.0,4456.0,416.0,
2023-09-04 11:00:00+02:00,355.0,1308.0,14.0,,121.0,710.0,,2811.0,928.0,,37475.0,7727.0,56.0,3566.0,362.0,
2023-09-04 12:00:00+02:00,358.0,903.0,14.0,,122.0,,162.0,2671.0,885.0,,37142.0,9965.0,57.0,3475.0,341.0,
2023-09-04 13:00:00+02:00,359.0,824.0,14.0,,121.0,,551.0,2626.0,689.0,,36646.0,11367.0,58.0,3786.0,287.0,
2023-09-04 14:00:00+02:00,359.0,812.0,14.0,,121.0,,1578.0,2654.0,470.0,,36738.0,11970.0,56.0,3905.0,223.0,
2023-09-04 15:00:00+02:00,359.0,802.0,14.0,,120.0,,1446.0,2742.0,549.0,,36590.0,11834.0,55.0,4233.0,180.0,
2023-09-04 16:00:00+02:00,358.0,878.0,14.0,,120.0,,1381.0,2825.0,610.0,,36565.0,10955.0,58.0,4657.0,166.0,
2023-09-04 17:00:00+02:00,358.0,1005.0,15.0,,120.0,,799.0,2831.0,727.0,,36620.0,9231.0,59.0,5258.0,167.0,
2023-09-04 18:00:00+02:00,361.0,1164.0,15.0,,119.0,,310.0,2865.0,928.0,,36976.0,6776.0,61.0,5723.0,175.0,
2023-09-04 19:00:00+02:00,361.0,1472.0,17.0,,120.0,1309.0,,3028.0,1445.0,,37949.0,3685.0,63.0,5496.0,147.0,
2023-09-04 20:00:00+02:00,363.0,1600.0,19.0,,120.0,1904.0,,3320.0,1805.0,,38127.0,1137.0,63.0,5394.0,136.0,
2023-09-04 21:00:00+02:00,363.0,1495.0,19.0,,120.0,1492.0,,3488.0,1622.0,,38141.0,0.0,65.0,6115.0,135.0,
2023-09-04 22:00:00+02:00,364.0,1436.0,19.0,,121.0,1577.0,,3346.0,1406.0,,38112.0,0.0,66.0,6868.0,137.0,
2023-09-04 23:00:00+02:00,365.0,1431.0,19.0,,121.0,1657.0,,3089.0,1214.0,,38104.0,0.0,65.0,6988.0,127.0,
2023-09-05 00:00:00+02:00,366.0,1404.0,19.0,,117.0,1192.0,,3004.0,1078.0,,37931.0,0.0,65.0,7191.0,97.0,
2023-09-05 01:00:00+02:00,364.0,1131.0,19.0,,112.0,483.0,,3029.0,809.0,,37791.0,0.0,67.0,7036.0,89.0,
2023-09-05 02:00:00+02:00,365.0,1131.0,19.0,,112.0,,533.0,3038.0,710.0,,37403.0,0.0,67.0,6688.0,168.0,
2023-09-05 03:00:00+02:00,365.0,1130.0,19.0,,109.0,,1208.0,3105.0,288.0,,37460.0,0.0,67.0,6310.0,127.0,
2023-09-05 04:00:00+02:00,362.0,1164.0,19.0,,108.0,,1631.0,3168.0,167.0,,37383.0,0.0,68.0,6120.0,144.0,
2023-09-05 05:00:00+02:00,363.0,1076.0,19.0,,108.0,,1731.0,3082.0,172.0,,37079.0,0.0,68.0,6142.0,154.0,
2023-09-05 06:00:00+02:00,363.0,1248.0,19.0,,108.0,,1687.0,3086.0,245.0,,37417.0,0.0,66.0,6118.0,121.0,
2023-09-05 07:00:00+02:00,363.0,1990.0,19.0,,111.0,,762.0,3127.0,573.0,,38333.0,217.0,57.0,6271.0,46.0,
2023-09-05 08:00:00+02:00,365.0,2532.0,19.0,,112.0,749.0,,3206.0,938.0,,38519.0,400.0,57.0,6196.0,36.0,
2023-09-05 09:00:00+02:00,364.0,2942.0,19.0,,112.0,771.0,,3099.0,1156.0,,38664.0,1723.0,54.0,5401.0,13.0,
