Date,Close,High,Low,Open,Volume
2023-05-24,27.78499984741211,28.6299991607666,27.78499984741211,28.6299991607666,51
2023-05-25,25.45199966430664,26.899999618530273,25.290000915527344,26.899999618530273,43
2023-05-26,24.520000457763672,25.434999465942383,23.790000915527344,25.434999465942383,100
2023-05-30,24.680999755859375,24.680999755859375,24.680999755859375,24.680999755859375,9
2023-05-31,26.851999282836914,27.950000762939453,25.4950008392334,25.4950008392334,38
2023-06-01,23.10300064086914,25.200000762939453,23.10300064086914,25.200000762939453,195
2023-06-02,23.68899917602539,23.844999313354492,23.125,23.75,299
2023-06-05,28.47800064086914,28.69499969482422,24.25,24.25,78
2023-06-06,24.860000610351562,28.299999237060547,24.774999618530273,28.299999237060547,329
2023-06-07,26.33099937438965,26.989999771118164,25.200000762939453,25.350000381469727,735
2023-06-08,26.94499969482422,28.5,26.049999237060547,26.549999237060547,417
2023-06-09,32.04899978637695,33.01499938964844,27.149999618530273,27.149999618530273,284
2023-06-12,31.035999298095703,32.04499816894531,29.399999618530273,31.604999542236328,203
2023-06-13,36.05099868774414,36.05099868774414,31.03499984741211,31.03499984741211,35
2023-06-14,38.3120002746582,40.05500030517578,34.125,34.125,190
2023-06-15,41.14500045776367,43.529998779296875,37.349998474121094,37.349998474121094,184
2023-06-16,35.007999420166016,37.04999923706055,32.400001525878906,34.54999923706055,100
2023-06-20,38.70800018310547,39.349998474121094,31.8799991607666,32.650001525878906,310
2023-06-21,36.74300003051758,38.959999084472656,36.74300003051758,36.79999923706055,2087
2023-06-22,34.09700012207031,36.935001373291016,34.05500030517578,36.900001525878906,531
2023-06-23,32.50699996948242,33.0,32.3849983215332,32.63999938964844,274
2023-06-26,31.975000381469727,34.30500030517578,31.975000381469727,34.30500030517578,77
2023-06-27,34.50600051879883,34.50600051879883,32.349998474121094,32.904998779296875,57
2023-06-28,34.125,34.400001525878906,33.79999923706055,33.79999923706055,30
2023-06-29,35.18000030517578,35.18000030517578,32.29999923706055,32.29999923706055,236
2023-06-30,37.10300064086914,37.650001525878906,35.19499969482422,35.19499969482422,132
2023-07-03,33.92900085449219,37.81999969482422,33.92900085449219,37.81999969482422,401
2023-07-05,34.37300109863281,36.11000061035156,33.80500030517578,33.82500076293945,303
2023-07-06,32.347999572753906,33.2400016784668,32.29999923706055,33.2400016784668,1410
2023-07-07,33.47800064086914,33.584999084472656,32.70500183105469,33.29999923706055,256
2023-07-10,30.226999282836914,32.83000183105469,29.55500030517578,32.83000183105469,767
2023-07-11,29.06100082397461,29.93000030517578,28.90999984741211,29.93000030517578,540
2023-07-12,26.638999938964844,28.579999923706055,26.31999969482422,28.454999923706055,1543
2023-07-13,26.60700035095215,27.545000076293945,26.229999542236328,26.885000228881836,370
2023-07-14,25.957000732421875,28.700000762939453,25.110000610351562,27.56999969482422,1817
2023-07-17,25.10099983215332,25.78499984741211,24.46500015258789,24.46500015258789,3052
2023-07-18,27.069000244140625,27.4950008392334,25.264999389648438,26.0,1764
2023-07-19,26.96299934387207,28.1299991607666,25.59000015258789,27.155000686645508,881
2023-07-20,28.01799964904785,28.01799964904785,25.540000915527344,25.540000915527344,483
2023-07-21,28.163999557495117,30.530000686645508,28.163999557495117,30.0,221
2023-07-24,30.55699920654297,30.55699920654297,28.149999618530273,28.149999618530273,281
2023-07-25,32.64799880981445,32.869998931884766,30.219999313354492,30.219999313354492,283
2023-07-26,29.274999618530273,32.779998779296875,29.065000534057617,32.779998779296875,639
2023-07-27,28.43400001525879,29.450000762939453,28.104999542236328,29.25,448
2023-07-28,25.840999603271484,27.274999618530273,25.840999603271484,27.274999618530273,170
2023-07-31,28.365999221801758,28.924999237060547,27.170000076293945,27.80500030517578,622
2023-08-01,27.12299919128418,29.114999771118164,26.979999542236328,29.114999771118164,2036
2023-08-02,28.742000579833984,29.155000686645508,27.299999237060547,27.299999237060547,2301
2023-08-03,30.472999572753906,31.350000381469727,29.68000030517578,29.875,2083
2023-08-04,28.85300064086914,29.78499984741211,28.645000457763672,29.5,1454
2023-08-07,30.48699951171875,31.06999969482422,29.549999237060547,29.799999237060547,1380
2023-08-08,31.06599998474121,31.69499969482422,29.78499984741211,29.809999465942383,821
2023-08-09,39.823001861572266,43.244998931884766,33.150001525878906,33.150001525878906,668
2023-08-10,37.055999755859375,39.46500015258789,36.59000015258789,37.095001220703125,1296
2023-08-11,35.29999923706055,37.025001525878906,35.18000030517578,37.0,665
2023-08-14,34.433998107910156,36.654998779296875,33.724998474121094,36.650001525878906,461
2023-08-15,38.8129997253418,40.5,36.20000076293945,36.834999084472656,1701
2023-08-16,37.784000396728516,41.83000183105469,37.15999984741211,41.83000183105469,1424
2023-08-17,36.82500076293945,39.32500076293945,36.32500076293945,37.150001525878906,594
2023-08-18,36.40999984741211,37.75,35.685001373291016,36.26499938964844,545
2023-08-21,40.78200149536133,40.869998931884766,38.47999954223633,38.57500076293945,430
2023-08-22,42.90800094604492,44.70000076293945,39.35499954223633,39.35499954223633,5920
2023-08-23,36.7859992980957,42.494998931884766,36.474998474121094,41.650001525878906,719
2023-08-24,31.937999725341797,33.47999954223633,31.725000381469727,33.165000915527344,499
2023-08-25,34.777000427246094,35.70000076293945,33.560001373291016,34.29999923706055,449
2023-08-28,38.41400146484375,38.47999954223633,35.494998931884766,35.494998931884766,105
2023-08-29,35.19499969482422,36.8849983215332,34.80500030517578,36.8849983215332,1953
2023-08-30,35.992000579833984,36.099998474121094,34.42499923706055,34.42499923706055,2925
2023-08-31,35.02899932861328,39.0,34.81999969482422,39.0,2848
2023-09-01,35.617000579833984,37.154998779296875,34.314998626708984,35.75,3052
2023-09-05,34.44900131225586,37.0,32.92499923706055,36.25,3024
2023-09-06,31.075000762939453,34.099998474121094,30.799999237060547,33.68000030517578,2975
2023-09-07,32.755001068115234,33.11000061035156,30.56999969482422,30.954999923706055,187
2023-09-08,34.507999420166016,36.86000061035156,33.98500061035156,35.09000015258789,1926
2023-09-11,35.847999572753906,37.709999084472656,35.60499954223633,36.540000915527344,1664
2023-09-12,34.70100021362305,36.57500076293945,34.334999084472656,35.130001068115234,1240
2023-09-13,36.81700134277344,37.974998474121094,35.27000045776367,35.27000045776367,1868
2023-09-14,35.520999908447266,37.720001220703125,35.18000030517578,37.45000076293945,2223
2023-09-15,36.483001708984375,36.709999084472656,34.814998626708984,35.130001068115234,2236
2023-09-18,34.474998474121094,36.48500061035156,33.95000076293945,34.494998931884766,2546
2023-09-19,36.78200149536133,37.4900016784668,34.04999923706055,34.25,1535
2023-09-20,37.284000396728516,39.27000045776367,35.67499923706055,38.57500076293945,2595
2023-09-21,39.10499954223633,39.334999084472656,35.69499969482422,35.69499969482422,4217
2023-09-22,39.79100036621094,41.73500061035156,39.45500183105469,39.915000915527344,2931
2023-09-25,44.44200134277344,44.72999954223633,39.474998474121094,39.474998474121094,486
2023-09-26,40.321998596191406,42.97999954223633,39.29999923706055,42.849998474121094,828
2023-09-27,39.29600143432617,40.31999969482422,38.720001220703125,40.31999969482422,339
2023-09-28,39.736000061035156,41.599998474121094,39.5,40.630001068115234,1891
2023-09-29,41.85900115966797,43.0,41.22999954223633,43.0,2016
2023-10-02,39.334999084472656,40.61000061035156,38.55500030517578,40.61000061035156,1432
2023-10-03,36.98699951171875,37.88999938964844,35.880001068115234,37.88999938964844,1976
2023-10-04,38.441001892089844,38.64500045776367,36.96500015258789,37.599998474121094,1342
2023-10-05,36.207000732421875,37.619998931884766,36.04999923706055,37.619998931884766,1067
2023-10-06,38.23099899291992,38.51499938964844,35.915000915527344,36.0,2784
2023-10-09,43.952999114990234,44.53499984741211,40.619998931884766,41.16999816894531,864
2023-10-10,49.45500183105469,49.72999954223633,45.22999954223633,46.0099983215332,2089
2023-10-11,46.06800079345703,49.529998779296875,45.67499923706055,48.685001373291016,3008
2023-10-12,53.00199890136719,53.165000915527344,45.345001220703125,45.79499816894531,1726
2023-10-13,53.981998443603516,55.66999816894531,51.185001373291016,53.310001373291016,520
2023-10-16,48.46699905395508,52.98500061035156,48.2599983215332,52.665000915527344,691
2023-10-17,48.895999908447266,49.38999938964844,46.404998779296875,48.209999084472656,203
2023-10-18,50.83300018310547,51.57500076293945,47.650001525878906,48.900001525878906,390
2023-10-19,50.172000885009766,50.61000061035156,46.834999084472656,48.93000030517578,581
2023-10-20,51.11199951171875,52.845001220703125,49.5099983215332,52.845001220703125,1686
2023-10-23,51.2760009765625,51.61000061035156,48.22999954223633,48.22999954223633,192
2023-10-24,49.263999938964844,53.025001525878906,48.4900016784668,50.599998474121094,2201
2023-10-25,49.92399978637695,51.10499954223633,48.90999984741211,50.279998779296875,797
2023-10-26,50.808998107910156,52.20000076293945,49.5099983215332,51.0,2153
2023-10-27,50.53200149536133,51.595001220703125,49.849998474121094,51.0,226
2023-10-30,50.547000885009766,54.42499923706055,50.547000885009766,54.42499923706055,1520
2023-10-31,48.00600051879883,51.959999084472656,47.650001525878906,51.4900016784668,2901
2023-11-01,47.75699996948242,48.94499969482422,46.45000076293945,46.59000015258789,3915
2023-11-02,48.56399917602539,49.345001220703125,46.224998474121094,48.17499923706055,2264
2023-11-03,48.05699920654297,50.369998931884766,46.959999084472656,49.224998474121094,2334
2023-11-06,44.832000732421875,47.0,44.69499969482422,47.0,2335
2023-11-07,46.05699920654297,47.04999923706055,45.005001068115234,45.2400016784668,2222
2023-11-08,45.777000427246094,46.209999084472656,45.0,45.75,908
2023-11-09,48.12900161743164,49.060001373291016,45.0099983215332,45.0099983215332,1555
2023-11-10,46.63199996948242,47.35499954223633,45.73500061035156,47.04499816894531,268
2023-11-13,47.87300109863281,47.994998931884766,44.564998626708984,45.939998626708984,195
2023-11-14,47.608001708984375,48.0,46.064998626708984,46.89500045776367,1538
2023-11-15,47.0369987487793,49.380001068115234,46.48500061035156,48.494998931884766,349
2023-11-16,45.8489990234375,47.81999969482422,45.48500061035156,46.470001220703125,239
2023-11-17,45.06399917602539,46.75,44.849998474121094,46.099998474121094,285
2023-11-20,45.82099914550781,47.52000045776367,45.209999084472656,47.03499984741211,849
2023-11-21,44.064998626708984,46.17499923706055,43.20500183105469,46.17499923706055,1487
2023-11-22,44.61600112915039,45.130001068115234,43.35499954223633,44.04999923706055,248
2023-11-23,46.58000183105469,47.07500076293945,44.93000030517578,46.25,248
2023-11-24,46.65700149536133,47.18000030517578,44.93000030517578,46.25,355
2023-11-27,43.98400115966797,45.04499816894531,43.7400016784668,45.04499816894531,1244
2023-11-28,42.77399826049805,44.095001220703125,42.06999969482422,44.095001220703125,4863
2023-11-29,40.36000061035156,41.275001525878906,39.56999969482422,41.275001525878906,3464
2023-11-30,42.090999603271484,43.029998779296875,40.375,40.439998626708984,1661
2023-12-01,43.49599838256836,44.119998931884766,41.744998931884766,42.79499816894531,1009
2023-12-04,40.104000091552734,41.900001525878906,39.904998779296875,41.814998626708984,852
2023-12-05,38.132999420166016,39.91999816894531,37.939998626708984,39.45500183105469,2351
2023-12-06,39.3129997253418,39.779998779296875,38.91999816894531,38.994998931884766,1323
2023-12-07,39.96799850463867,40.8849983215332,39.61000061035156,39.79999923706055,82
2023-12-08,38.597999572753906,41.650001525878906,38.595001220703125,41.275001525878906,143
2023-12-11,36.11800003051758,37.154998779296875,35.95000076293945,36.345001220703125,1187
2023-12-12,34.702999114990234,36.53499984741211,34.53499984741211,36.43000030517578,850
2023-12-13,35.8120002746582,36.25,34.67499923706055,34.67499923706055,2335
2023-12-14,34.849998474121094,36.650001525878906,34.584999084472656,36.650001525878906,413
2023-12-15,33.18899917602539,34.43000030517578,33.0099983215332,33.89500045776367,215
2023-12-18,35.52199935913086,37.3849983215332,32.46500015258789,33.6349983215332,2614
2023-12-19,32.56800079345703,34.33000183105469,32.18000030517578,34.33000183105469,584
2023-12-20,33.520999908447266,34.560001373291016,32.904998779296875,34.560001373291016,694
2023-12-21,34.202999114990234,36.244998931884766,33.970001220703125,34.27000045776367,655
2023-12-22,34.17399978637695,34.665000915527344,33.47999954223633,34.560001373291016,704
2023-12-26,34.17399978637695,34.17399978637695,34.17399978637695,34.17399978637695,0
2023-12-27,35.51300048828125,36.875,35.5,36.875,628
2023-12-28,33.10499954223633,34.01499938964844,33.10499954223633,34.01499938964844,345
2023-12-29,32.349998474121094,34.064998626708984,31.635000228881836,33.54999923706055,209
2024-01-02,30.57200050354004,33.39500045776367,30.06999969482422,33.39500045776367,317
2024-01-03,32.79499816894531,33.20500183105469,30.485000610351562,30.485000610351562,1717
2024-01-04,33.40999984741211,33.91999816894531,32.125,33.57500076293945,1119
2024-01-05,34.55099868774414,35.04499816894531,32.459999084472656,32.459999084472656,478
2024-01-08,31.579999923706055,33.95000076293945,31.315000534057617,33.75,1341
2024-01-09,30.641000747680664,31.799999237060547,30.229999542236328,30.405000686645508,504
2024-01-10,30.941999435424805,31.450000762939453,30.325000762939453,31.145000457763672,490
2024-01-11,30.816999435424805,31.0,30.235000610351562,30.700000762939453,410
2024-01-12,31.990999221801758,32.20000076293945,30.93000030517578,31.459999084472656,1418
2024-01-16,29.6560001373291,31.53499984741211,29.31999969482422,31.309999465942383,899
2024-01-17,27.70800018310547,29.600000381469727,27.440000534057617,29.135000228881836,218
2024-01-18,27.89299964904785,28.704999923706055,27.549999237060547,27.674999237060547,381
2024-01-19,28.429000854492188,29.1299991607666,28.174999237060547,28.600000381469727,290
2024-01-22,27.263999938964844,27.799999237060547,26.7549991607666,27.104999542236328,349
2024-01-23,27.226999282836914,27.780000686645508,26.725000381469727,27.375,921
2024-01-24,28.929000854492188,29.1299991607666,27.44499969482422,27.454999923706055,629
2024-01-25,27.784000396728516,29.21500015258789,27.485000610351562,28.799999237060547,123
2024-01-26,28.07900047302246,28.07900047302246,26.84000015258789,27.139999389648438,62
2024-01-29,28.173999786376953,28.950000762939453,28.155000686645508,28.540000915527344,205
2024-01-30,29.391000747680664,29.391000747680664,28.049999237060547,28.049999237060547,244
2024-01-31,30.235000610351562,31.049999237060547,29.18000030517578,29.489999771118164,204
2024-02-01,28.990999221801758,30.71500015258789,28.799999237060547,30.139999389648438,1041
2024-02-02,29.304000854492188,29.540000915527344,28.6299991607666,28.6299991607666,1461
2024-02-05,28.340999603271484,29.850000381469727,28.079999923706055,29.850000381469727,477
2024-02-06,28.60700035095215,29.200000762939453,27.799999237060547,28.420000076293945,334
2024-02-07,28.18600082397461,28.844999313354492,28.0049991607666,28.225000381469727,284
2024-02-08,27.812000274658203,28.5049991607666,27.665000915527344,28.149999618530273,585
2024-02-09,27.117000579833984,27.450000762939453,26.649999618530273,27.2549991607666,266
2024-02-12,25.729000091552734,26.325000762939453,25.6299991607666,26.18000030517578,520
2024-02-13,25.43600082397461,26.4950008392334,25.25,26.149999618530273,808
2024-02-14,24.85700035095215,25.415000915527344,24.55500030517578,25.104999542236328,820
2024-02-15,24.965999603271484,25.700000762939453,24.80500030517578,24.850000381469727,425
2024-02-16,24.82200050354004,25.200000762939453,24.415000915527344,25.200000762939453,445
2024-02-20,24.167999267578125,24.690000534057617,23.424999237060547,24.354999542236328,578
2024-02-21,23.976999282836914,24.25,23.655000686645508,24.100000381469727,476
2024-02-22,23.19300079345703,23.975000381469727,22.75,23.975000381469727,349
2024-02-23,22.93400001525879,23.450000762939453,22.649999618530273,22.770000457763672,122
2024-02-26,24.009000778198242,24.200000762939453,23.075000762939453,23.200000762939453,117
2024-02-27,24.392000198364258,24.75,23.25,23.25,110
2024-02-28,25.618999481201172,25.649999618530273,25.31999969482422,25.625,273
2024-02-29,24.864999771118164,25.549999237060547,24.795000076293945,25.549999237060547,169
2024-03-01,25.80900001525879,25.899999618530273,25.125,25.274999618530273,577
2024-03-04,26.885000228881836,27.280000686645508,24.8700008392334,25.200000762939453,381
2024-03-05,27.468000411987305,28.684999465942383,26.65999984741211,26.65999984741211,465
2024-03-06,26.57200050354004,28.559999465942383,26.149999618530273,27.065000534057617,287
2024-03-07,25.992000579833984,26.924999237060547,25.760000228881836,26.014999389648438,183
2024-03-08,26.392000198364258,26.790000915527344,25.975000381469727,26.334999084472656,355
2024-03-11,24.93000030517578,26.46500015258789,24.760000228881836,25.969999313354492,446
2024-03-12,24.774999618530273,25.010000228881836,24.354999542236328,25.010000228881836,301
2024-03-13,24.902999877929688,25.424999237060547,24.55500030517578,25.100000381469727,235
2024-03-14,26.048999786376953,26.600000381469727,24.674999237060547,24.674999237060547,511
2024-03-15,27.025999069213867,27.295000076293945,26.0,26.2549991607666,1147
2024-03-18,28.82200050354004,29.149999618530273,28.024999618530273,28.024999618530273,756
2024-03-19,28.865999221801758,29.674999237060547,27.799999237060547,28.899999618530273,368
2024-03-20,27.742000579833984,28.7450008392334,27.415000915527344,28.385000228881836,621
2024-03-21,26.402000427246094,27.389999389648438,26.350000381469727,27.045000076293945,290
2024-03-22,27.775999069213867,27.875,26.524999618530273,26.524999618530273,398
2024-03-25,28.48900032043457,29.06999969482422,28.06999969482422,28.825000762939453,127
2024-03-26,27.131999969482422,28.104999542236328,27.131999969482422,27.610000610351562,563
2024-03-27,27.687000274658203,27.687000274658203,27.149999618530273,27.350000381469727,174
2024-03-28,27.34000015258789,28.125,27.19499969482422,27.549999237060547,0
2024-04-02,26.202999114990234,27.5,26.045000076293945,27.350000381469727,714
2024-04-03,25.562999725341797,25.954999923706055,25.184999465942383,25.700000762939453,1769
2024-04-04,26.20599937438965,26.55500030517578,25.520000457763672,25.684999465942383,1347
2024-04-05,26.606000900268555,27.024999618530273,26.06999969482422,26.559999465942383,460
2024-04-08,27.908000946044922,28.204999923706055,26.459999084472656,26.4950008392334,895
2024-04-09,27.35099983215332,28.56999969482422,27.18000030517578,27.954999923706055,671
2024-04-10,27.100000381469727,27.8700008392334,26.825000762939453,27.530000686645508,1460
2024-04-11,29.37700080871582,29.684999465942383,27.645000457763672,27.75,1133
2024-04-12,30.73200035095215,30.979999542236328,28.950000762939453,29.565000534057617,1278
2024-04-15,31.14299964904785,31.559999465942383,29.850000381469727,31.229999542236328,530
2024-04-16,33.138999938964844,33.709999084472656,31.844999313354492,32.02000045776367,719
2024-04-17,31.288999557495117,33.70000076293945,31.200000762939453,33.70000076293945,543
2024-04-18,32.308998107910156,32.6150016784668,30.389999389648438,30.979999542236328,700
2024-04-19,30.757999420166016,33.71500015258789,30.575000762939453,33.6150016784668,644
2024-04-22,29.309999465942383,30.424999237060547,29.075000762939453,29.850000381469727,383
2024-04-23,28.41699981689453,29.905000686645508,28.399999618530273,28.96500015258789,171
2024-04-24,29.01799964904785,29.329999923706055,28.200000762939453,29.1200008392334,228
2024-04-25,29.770999908447266,30.649999618530273,29.360000610351562,29.645000457763672,90
2024-04-26,28.88599967956543,30.264999389648438,28.88599967956543,29.864999771118164,66
2024-04-29,27.993999481201172,27.993999481201172,27.993999481201172,27.993999481201172,129
2024-04-30,29.118000030517578,29.5049991607666,28.450000762939453,28.450000762939453,425
2024-05-01,28.729999542236328,29.05500030517578,28.475000381469727,28.700000762939453,794
2024-05-02,30.913000106811523,31.174999237060547,28.524999618530273,28.524999618530273,1619
2024-05-03,30.527999877929688,31.780000686645508,30.045000076293945,30.709999084472656,1085
2024-05-06,31.801000595092773,32.17499923706055,30.719999313354492,30.719999313354492,1101
2024-05-07,31.066999435424805,32.14500045776367,30.565000534057617,31.600000381469727,1814
2024-05-08,30.608999252319336,31.049999237060547,30.045000076293945,30.584999084472656,1373
2024-05-09,30.864999771118164,31.5,30.440000534057617,30.834999084472656,1087
2024-05-10,30.02899932861328,31.565000534057617,29.655000686645508,30.739999771118164,1249
2024-05-13,29.577999114990234,29.875,29.165000915527344,29.594999313354492,1212
2024-05-14,29.66900062561035,30.200000762939453,29.329999923706055,29.764999389648438,1493
2024-05-15,29.733999252319336,30.549999237060547,29.5,29.584999084472656,1354
2024-05-16,30.24799919128418,30.75,29.510000228881836,29.510000228881836,1150
2024-05-17,30.768999099731445,31.020000457763672,30.25,30.8799991607666,806
2024-05-20,31.76799964904785,32.16999816894531,31.2450008392334,31.31999969482422,838
2024-05-21,33.00400161743164,33.20500183105469,31.329999923706055,31.625,785
2024-05-22,34.388999938964844,34.75,32.83000183105469,32.880001068115234,1013
2024-05-23,35.22800064086914,36.165000915527344,33.85499954223633,34.619998931884766,1226
2024-05-24,34.1150016784668,35.599998474121094,33.5,35.599998474121094,756
2024-05-28,33.534000396728516,34.79999923706055,33.380001068115234,34.40999984741211,159
2024-05-29,33.87900161743164,34.29999923706055,33.400001525878906,34.1349983215332,167
2024-05-30,35.19200134277344,35.19200134277344,33.599998474121094,33.875,219
2024-05-31,34.222999572753906,35.70000076293945,34.130001068115234,35.279998779296875,370
2024-06-03,36.013999938964844,38.5,35.69499969482422,36.22999954223633,427
2024-06-04,33.797000885009766,36.47999954223633,33.689998626708984,36.07500076293945,931
2024-06-05,33.35499954223633,34.380001068115234,33.17499923706055,33.75,1080
2024-06-06,33.68600082397461,34.150001525878906,32.959999084472656,33.224998474121094,428
2024-06-07,33.10900115966797,33.404998779296875,32.814998626708984,32.8849983215332,363
2024-06-10,34.257999420166016,34.67499923706055,32.43000030517578,33.005001068115234,617
2024-06-11,34.28499984741211,35.334999084472656,33.58000183105469,33.67499923706055,263
2024-06-12,35.29399871826172,36.025001525878906,33.93000030517578,34.05500030517578,426
2024-06-13,35.7239990234375,36.75,35.560001373291016,35.665000915527344,396
2024-06-14,35.36000061035156,36.04499816894531,34.849998474121094,35.375,407
2024-06-17,34.209999084472656,35.400001525878906,34.20000076293945,35.400001525878906,412
2024-06-18,34.70000076293945,35.04999923706055,34.279998779296875,34.279998779296875,604
2024-06-20,34.4640007019043,35.689998626708984,34.25,34.529998779296875,894
2024-06-21,33.93600082397461,34.55500030517578,33.869998931884766,34.400001525878906,522
2024-06-24,34.08000183105469,34.54999923706055,33.79999923706055,33.79999923706055,213
2024-06-25,34.85300064086914,34.875,34.32500076293945,34.32500076293945,172
2024-06-26,33.82400131225586,35.150001525878906,33.82400131225586,35.150001525878906,77
2024-06-27,34.564998626708984,34.564998626708984,34.125,34.125,79
2024-06-28,34.47999954223633,34.744998931884766,34.04999923706055,34.67499923706055,457
2024-07-01,33.48500061035156,34.94499969482422,33.41999816894531,34.5,208
2024-07-02,33.685001373291016,33.869998931884766,33.17499923706055,33.525001525878906,668
2024-07-03,32.691001892089844,33.38999938964844,32.64500045776367,33.25,1244
2024-07-05,33.06700134277344,33.79999923706055,32.415000915527344,32.505001068115234,790
2024-07-08,32.2859992980957,33.70000076293945,32.04999923706055,33.19499969482422,1010
2024-07-09,31.334999084472656,32.17499923706055,30.950000762939453,32.17499923706055,1054
2024-07-10,30.784000396728516,31.69499969482422,30.635000228881836,31.25,1395
2024-07-11,31.11199951171875,31.405000686645508,30.405000686645508,30.850000381469727,849
2024-07-12,31.7189998626709,32.28499984741211,30.920000076293945,31.270000457763672,899
2024-07-15,31.371000289916992,31.93000030517578,31.075000762939453,31.860000610351562,796
2024-07-16,32.797000885009766,33.02000045776367,31.4950008392334,31.4950008392334,386
2024-07-17,31.89299964904785,33.25,31.600000381469727,32.904998779296875,751
2024-07-18,32.67399978637695,32.755001068115234,31.81999969482422,31.84000015258789,199
2024-07-19,32.16999816894531,32.529998779296875,31.725000381469727,32.529998779296875,223
2024-07-22,31.839000701904297,31.950000762939453,31.19499969482422,31.799999237060547,347
2024-07-23,31.621999740600586,31.829999923706055,31.334999084472656,31.6200008392334,1115
2024-07-24,32.62099838256836,32.94499969482422,31.520000457763672,31.524999618530273,655
2024-07-25,31.77899932861328,32.380001068115234,31.690000534057617,32.380001068115234,745
2024-07-26,32.474998474121094,32.779998779296875,32.1349983215332,32.1349983215332,70
2024-07-29,33.87300109863281,33.93000030517578,33.349998474121094,33.474998474121094,82
2024-07-30,34.361000061035156,34.361000061035156,33.7400016784668,33.7400016784668,134
2024-07-31,35.86800003051758,35.95000076293945,35.10499954223633,35.73500061035156,292
2024-08-01,36.96900177001953,37.02000045776367,35.810001373291016,36.13999938964844,817
2024-08-02,36.64899826049805,37.09000015258789,36.06999969482422,36.66999816894531,945
2024-08-05,35.49800109863281,36.77000045776367,34.82500076293945,36.77000045776367,708
2024-08-06,36.67599868774414,37.025001525878906,36.05500030517578,36.25,426
2024-08-07,38.45100021362305,38.7599983215332,35.935001373291016,36.755001068115234,998
2024-08-08,40.095001220703125,40.29999923706055,38.19499969482422,38.619998931884766,1074
2024-08-09,40.395999908447266,40.71500015258789,39.57500076293945,40.03499984741211,840
2024-08-12,39.65800094604492,42.86000061035156,39.26499938964844,39.625,1288
2024-08-13,39.47999954223633,40.39500045776367,38.79499816894531,39.39500045776367,853
2024-08-14,38.96699905395508,40.17499923706055,38.65999984741211,39.56999969482422,847
2024-08-15,39.60100173950195,39.904998779296875,38.84000015258789,39.095001220703125,680
2024-08-16,39.64400100708008,40.060001373291016,39.189998626708984,39.689998626708984,632
2024-08-19,39.845001220703125,40.400001525878906,39.10499954223633,39.26499938964844,738
2024-08-20,37.957000732421875,40.07500076293945,37.619998931884766,39.29499816894531,775
2024-08-21,37.0099983215332,38.46500015258789,36.904998779296875,37.90999984741211,566
2024-08-22,36.58700180053711,37.564998626708984,36.20000076293945,37.224998474121094,540
2024-08-23,36.862998962402344,37.31999969482422,36.150001525878906,36.974998474121094,532
2024-08-26,37.65599822998047,37.85499954223633,36.17499923706055,36.775001525878906,107
2024-08-27,38.68899917602539,38.900001525878906,37.404998779296875,37.474998474121094,191
2024-08-28,38.52000045776367,39.29999923706055,38.52000045776367,39.29999923706055,7
2024-08-29,38.60100173950195,38.98500061035156,38.14500045776367,38.54999923706055,308
2024-08-30,39.823001861572266,40.23500061035156,38.849998474121094,38.98500061035156,396
2024-09-03,37.19300079345703,39.845001220703125,36.9900016784668,39.845001220703125,473
2024-09-04,35.79800033569336,37.0,35.60499954223633,36.814998626708984,565
2024-09-05,36.19499969482422,36.709999084472656,35.60499954223633,35.70500183105469,847
2024-09-06,36.479000091552734,37.53499984741211,36.349998474121094,37.04999923706055,545
2024-09-09,37.33300018310547,37.474998474121094,36.349998474121094,36.900001525878906,545
2024-09-10,35.28200149536133,37.845001220703125,34.89500045776367,37.39500045776367,547
2024-09-11,36.141998291015625,36.29499816894531,34.8849983215332,35.45000076293945,422
2024-09-12,35.191001892089844,35.849998474121094,34.845001220703125,35.83000183105469,443
2024-09-13,35.64799880981445,36.17499923706055,35.14500045776367,35.189998626708984,485
2024-09-16,34.08100128173828,35.14500045776367,33.96500015258789,35.11000061035156,332
2024-09-17,35.547000885009766,35.75,34.125,34.150001525878906,266
2024-09-18,35.244998931884766,35.744998931884766,34.70500183105469,35.185001373291016,229
2024-09-19,33.08300018310547,36.69499969482422,32.525001525878906,35.97999954223633,650
2024-09-20,34.444000244140625,35.08000183105469,33.8650016784668,34.48500061035156,214
2024-09-23,36.21099853515625,36.29499816894531,34.56999969482422,34.900001525878906,253
2024-09-24,35.41299819946289,36.45500183105469,35.30500030517578,36.45500183105469,207
2024-09-25,37.319000244140625,37.505001068115234,36.14500045776367,36.3650016784668,76
2024-09-26,37.88999938964844,37.91999816894531,36.70000076293945,37.029998779296875,100
2024-09-27,38.11399841308594,38.125,37.279998779296875,37.279998779296875,98
2024-09-30,39.04399871826172,39.27000045776367,38.70500183105469,39.20500183105469,142
2024-10-01,39.27299880981445,39.599998474121094,37.44499969482422,38.39500045776367,205
2024-10-02,38.617000579833984,39.900001525878906,38.42499923706055,39.900001525878906,226
2024-10-03,39.9119987487793,39.9119987487793,38.14500045776367,38.39500045776367,196
2024-10-04,40.97999954223633,41.16999816894531,39.375,39.625,133
2024-10-07,40.24399948120117,40.94499969482422,39.505001068115234,40.20500183105469,207
2024-10-08,38.91899871826172,40.18000030517578,38.70000076293945,40.18000030517578,264
2024-10-09,38.340999603271484,39.15999984741211,38.099998474121094,38.404998779296875,253
