,de_price,fr_price,flow_fr_to_de,flow_de_to_fr,fr_nuclear,fr_solar_forecast,fr_wind_forecast,fr_load,de_load,de_wind,de_solar,temp_paris,temp_berlin,ttf_close,ttf_change
2023-03-05 21:00:00+00:00,143.66,155.42,0.0,4357.335,33981.0,0.0,1371.55,58800.0,52505.275,9042.5,0.0,4.3,0.5,44.97999954223633,-1.8349990844726491
2023-03-05 22:00:00+00:00,130.13,154.66,0.0,4418.452,34249.0,0.0,1347.01,61000.0,50131.1675,9049.8975,0.0,4.0,0.2,44.97999954223633,-1.8349990844726491
2023-03-05 23:00:00+00:00,136.1,149.0,0.0,3899.3485,34184.0,0.0,1429.54,59800.0,48479.7925,7516.46,0.0,4.0,0.3,44.97999954223633,-1.8349990844726491
2023-03-06 00:00:00+00:00,125.09,149.76,0.0,3930.6975,34276.0,0.0,1510.04,58350.0,47060.5125,7706.6825,0.0,4.2,0.4,42.14899826049805,-2.8310012817382812
2023-03-06 01:00:00+00:00,123.31,144.76,0.0,3966.731,34297.0,0.0,1625.75,59100.0,46811.19,7804.4349999999995,0.0,3.8,0.4,42.14899826049805,-2.8310012817382812
2023-03-06 02:00:00+00:00,123.12,135.97,0.0,3757.8585,33487.0,0.0,1741.52,57150.0,47302.7725,7811.9974999999995,0.0,3.5,0.5,42.14899826049805,-2.8310012817382812
2023-03-06 03:00:00+00:00,123.75,134.0,0.0,3466.178,33090.0,0.0,1857.38,55900.0,48497.7375,7748.3150000000005,0.0,3.0,1.1,42.14899826049805,-2.8310012817382812
2023-03-06 04:00:00+00:00,137.44,138.7,0.0,3880.336,33068.0,0.0,1850.17,57700.0,51909.8925,7736.095,0.0,2.5,1.6,42.14899826049805,-2.8310012817382812
2023-03-06 05:00:00+00:00,159.8,159.8,0.0,3271.7955,33153.0,0.0,1842.83,63300.0,59231.69,7753.36,17.2925,1.6,1.0,42.14899826049805,-2.8310012817382812
2023-03-06 06:00:00+00:00,185.0,185.0,0.0,2915.464,33409.0,0.0,1835.28,69350.0,63937.8375,7255.3175,632.59,1.9,0.7,42.14899826049805,-2.8310012817382812
2023-03-06 07:00:00+00:00,217.09,217.09,0.0,2732.5545,34214.0,821.76,1882.18,72000.0,66590.315,6593.6025,2754.2225,2.5,0.8,42.14899826049805,-2.8310012817382812
2023-03-06 08:00:00+00:00,188.35,201.54,0.0,2626.715,34856.0,3360.22,1929.24,72750.0,67873.125,6142.4275,5504.315,3.0,1.0,42.14899826049805,-2.8310012817382812
2023-03-06 09:00:00+00:00,170.26,170.26,0.0,2916.574,34799.0,5806.52,1976.55,71900.0,69064.5175,6180.6925,7856.360000000001,3.6,1.5,42.14899826049805,-2.8310012817382812
2023-03-06 10:00:00+00:00,160.84,160.84,0.0,2612.597,34721.0,7608.75,2503.2,70750.0,70021.945,6389.1525,9417.615,4.8,2.3,42.14899826049805,-2.8310012817382812
2023-03-06 11:00:00+00:00,149.92,149.67,0.0,2469.729,34644.0,8477.95,3029.71,69550.0,69917.9475,6795.5125,10108.2475,6.3,3.7,42.14899826049805,-2.8310012817382812
2023-03-06 12:00:00+00:00,144.95,144.76,0.0,2326.395,33848.0,8640.08,3556.19,66700.0,69049.79,7403.532499999999,10020.5125,6.7,2.2,42.14899826049805,-2.8310012817382812
2023-03-06 13:00:00+00:00,144.3,142.77,0.0,2318.2665,33829.0,8357.22,4064.72,65750.0,67597.63500000001,8043.125,8931.4775,6.9,2.5,42.14899826049805,-2.8310012817382812
2023-03-06 14:00:00+00:00,145.78,144.38,0.0,2311.3275,33466.0,7096.39,4573.25,64650.0,66565.14,8541.029999999999,6430.5625,7.3,3.0,42.14899826049805,-2.8310012817382812
2023-03-06 15:00:00+00:00,152.0,150.0,0.0,1932.2605,33212.0,4986.99,5081.73,62850.0,65630.7825,8673.9475,3426.9425,7.4,3.3,42.14899826049805,-2.8310012817382812
2023-03-06 16:00:00+00:00,162.01,160.91,0.0,1950.848,34024.0,2428.36,4942.95,62600.0,66133.39,8630.244999999999,834.0899999999999,7.2,2.8,42.14899826049805,-2.8310012817382812
2023-03-06 17:00:00+00:00,184.86,183.89,0.0,2369.6365,35894.0,323.34,4804.18,67250.0,67542.65,9850.185,34.0325,6.7,0.5,42.14899826049805,-2.8310012817382812
2023-03-06 18:00:00+00:00,174.61,201.69,0.0,2881.4065,36104.0,0.0,4665.38,72150.0,67015.6625,12634.6925,0.0,5.8,-0.6,42.14899826049805,-2.8310012817382812
2023-03-06 19:00:00+00:00,147.95,172.6,0.0,2425.2275,36054.0,0.0,5127.54,68850.0,63806.9075,15512.0,0.0,5.4,-1.3,42.14899826049805,-2.8310012817382812
2023-03-06 20:00:00+00:00,130.39,156.5,0.0,2508.4945,36237.0,0.0,5589.77,64550.0,60772.6425,18266.372499999998,0.0,4.8,-1.9,42.14899826049805,-2.8310012817382812
2023-03-06 21:00:00+00:00,120.65,147.5,0.0,2477.5775,36381.0,0.0,6052.25,62400.0,57898.19,20836.2225,0.0,4.6,-2.5,42.14899826049805,-2.8310012817382812
2023-03-06 22:00:00+00:00,108.58,140.14,0.0,2536.214,36180.0,0.0,6103.68,64350.0,54496.1825,23187.8025,0.0,3.9,-2.5,42.14899826049805,-2.8310012817382812
2023-03-06 23:00:00+00:00,98.06,138.1,0.0,3214.9325,36489.0,0.0,5538.83,61200.0,50799.1275,30623.355,0.0,3.7,-2.2,42.14899826049805,-2.8310012817382812
2023-03-07 00:00:00+00:00,94.26,133.0,0.0,3380.95,36018.0,0.0,5766.09,59150.0,49311.895000000004,32111.7975,0.0,4.2,-2.4,43.369998931884766,1.2210006713867188
2023-03-07 01:00:00+00:00,85.0,128.35,0.0,2910.817,35704.0,0.0,5691.47,59700.0,48709.065,34175.2575,0.0,4.3,-1.3,43.369998931884766,1.2210006713867188
2023-03-07 02:00:00+00:00,78.96,124.29,0.0,2570.2845,34720.0,0.0,5616.48,57600.0,49173.8675,36069.2475,0.0,3.8,-0.9,43.369998931884766,1.2210006713867188
2023-03-07 03:00:00+00:00,78.52,124.41,0.0,2435.9855,34647.0,0.0,5541.6,56550.0,50785.5875,37565.47,0.0,4.1,-0.9,43.369998931884766,1.2210006713867188
2023-03-07 04:00:00+00:00,85.57,128.58,0.0,2451.7975,34615.0,0.0,5487.5,57350.0,53956.7275,38509.3475,0.0,3.8,-0.1,43.369998931884766,1.2210006713867188
2023-03-07 05:00:00+00:00,98.71,144.16,0.0,3473.8495,34855.0,0.0,5433.46,61100.0,60567.5525,39272.8625,22.48,3.5,0.9,43.369998931884766,1.2210006713867188
2023-03-07 06:00:00+00:00,99.57,180.33,0.0,3567.5425,36238.0,0.0,5378.9,66600.0,66252.43,38513.935,899.18,3.0,1.2,43.369998931884766,1.2210006713867188
2023-03-07 07:00:00+00:00,105.59,190.07,0.0,3772.337,36765.0,765.56,5543.46,69050.0,68689.92,37734.78,3814.42,3.5,1.8,43.369998931884766,1.2210006713867188
2023-03-07 08:00:00+00:00,91.92,193.19,0.0,3468.155,37035.0,2811.69,5708.58,70100.0,69878.1375,37214.51,7608.1375,4.8,2.8,43.369998931884766,1.2210006713867188
2023-03-07 09:00:00+00:00,93.86,178.44,0.0,3526.995,37065.0,4734.49,5875.37,68850.0,71180.5425,36951.2225,10811.032500000001,5.3,4.6,43.369998931884766,1.2210006713867188
2023-03-07 10:00:00+00:00,94.26,159.65,0.0,3448.588,37169.0,5934.13,6517.57,67100.0,72159.01000000001,36144.7675,12598.8975,6.3,4.7,43.369998931884766,1.2210006713867188
2023-03-07 11:00:00+00:00,87.57,142.78,0.0,2974.392,36989.0,6340.38,7159.75,65150.0,71698.4975,34882.0925,13106.69,8.1,4.0,43.369998931884766,1.2210006713867188
2023-03-07 12:00:00+00:00,93.86,140.92,0.0,2753.9885,35815.0,6128.91,7801.49,62550.0,70487.5725,33348.5475,12390.6625,7.7,2.4,43.369998931884766,1.2210006713867188
2023-03-07 13:00:00+00:00,95.07,147.19,0.0,2684.656,35156.0,5450.3,7694.47,61600.0,68760.8175,31501.0575,10401.02,8.2,2.6,43.369998931884766,1.2210006713867188
2023-03-07 14:00:00+00:00,97.6,143.33,0.0,2695.408,34283.0,4151.29,7588.82,60400.0,67717.265,29212.6375,7311.817499999999,8.1,2.0,43.369998931884766,1.2210006713867188
2023-03-07 15:00:00+00:00,109.22,132.53,0.0,3066.441,34032.0,3150.49,7483.93,58750.0,66602.4025,26862.732500000002,3722.0550000000003,8.4,2.8,43.369998931884766,1.2210006713867188
2023-03-07 16:00:00+00:00,142.97,148.46,0.0,3445.4075,34173.0,1544.32,6886.84,58400.0,66920.405,23986.565,910.84,8.6,2.5,43.369998931884766,1.2210006713867188
2023-03-07 17:00:00+00:00,164.08,167.43,0.0,3452.184,36577.0,244.73,6289.95,62150.0,68358.39,22175.5775,53.7825,8.1,1.9,43.369998931884766,1.2210006713867188
2023-03-07 18:00:00+00:00,143.91,232.47,0.0,2260.02,37025.0,0.0,5693.61,67400.0,67782.45999999999,21550.63,0.0,7.2,1.6,43.369998931884766,1.2210006713867188
2023-03-07 19:00:00+00:00,152.14,162.03,0.0,3792.0225,36202.0,0.0,5680.99,64950.0,64461.035,20845.877500000002,0.0,6.8,1.3,43.369998931884766,1.2210006713867188
2023-03-07 20:00:00+00:00,136.43,145.78,0.0,3686.2005,36075.0,0.0,5668.59,61400.0,61290.62,20067.715,0.0,6.7,1.0,43.369998931884766,1.2210006713867188
2023-03-07 21:00:00+00:00,122.21,139.82,0.0,3639.9615,36549.0,0.0,5657.22,59550.0,58215.432499999995,19187.0025,0.0,6.3,0.8,43.369998931884766,1.2210006713867188
2023-03-07 22:00:00+00:00,115.49,132.5,0.0,3177.634,36398.0,0.0,5596.9,61650.0,54742.215,18325.2225,0.0,5.9,0.6,43.369998931884766,1.2210006713867188
2023-03-07 23:00:00+00:00,114.3,123.82,0.0,2294.712,36882.0,0.0,7504.07,58700.0,51921.205,15744.8825,0.0,5.5,0.2,43.369998931884766,1.2210006713867188
2023-03-08 00:00:00+00:00,112.1,120.45,0.0,2376.749,37001.0,0.0,7661.42,56600.0,50297.14,15224.7925,0.0,5.2,0.2,42.3390007019043,-1.0309982299804688
2023-03-08 01:00:00+00:00,112.02,119.8,0.0,2316.3195,36808.0,0.0,8348.45,56700.0,49823.8425,14518.23,0.0,5.3,-0.5,42.3390007019043,-1.0309982299804688
2023-03-08 02:00:00+00:00,111.0,111.0,0.0,1984.365,35905.0,0.0,9043.01,53950.0,50475.71,13563.26,0.0,5.2,-0.9,42.3390007019043,-1.0309982299804688
2023-03-08 03:00:00+00:00,111.0,111.0,0.0,1710.5145,33993.0,0.0,9738.39,52400.0,51836.9775,12238.765,0.0,5.3,-1.2,42.3390007019043,-1.0309982299804688
2023-03-08 04:00:00+00:00,118.23,118.23,0.0,1253.0525,33888.0,0.0,10191.84,53600.0,54977.55,10692.789999999999,0.0,5.4,-1.6,42.3390007019043,-1.0309982299804688
2023-03-08 05:00:00+00:00,140.68,140.68,0.0,946.623,33873.0,0.0,10644.96,57400.0,61276.025,9341.36,26.5025,5.9,-1.9,42.3390007019043,-1.0309982299804688
2023-03-08 06:00:00+00:00,158.53,158.53,0.0,1062.477,33922.0,0.03,11095.02,62000.0,63764.2,8086.0075,859.5475,8.1,-2.0,42.3390007019043,-1.0309982299804688
2023-03-08 07:00:00+00:00,173.1,173.1,0.0,872.014,34620.0,567.06,11442.89,64150.0,66001.7525,7182.584999999999,3142.155,9.1,-0.4,42.3390007019043,-1.0309982299804688
2023-03-08 08:00:00+00:00,163.0,162.98,0.0,1377.349,34615.0,2244.16,11788.55,64450.0,66930.0825,6694.535,5304.4275,10.4,0.9,42.3390007019043,-1.0309982299804688
2023-03-08 09:00:00+00:00,152.99,152.9,0.0,1327.1595,34588.0,3894.34,12131.49,63750.0,68215.55249999999,6628.96,6461.59,11.4,1.9,42.3390007019043,-1.0309982299804688
2023-03-08 10:00:00+00:00,144.17,144.22,0.0,972.7465,34888.0,4952.23,12544.59,62950.0,69295.355,6815.3825,7073.655,12.9,2.6,42.3390007019043,-1.0309982299804688
2023-03-08 11:00:00+00:00,137.17,137.25,0.2725,803.588,35120.0,5682.68,12958.37,62200.0,68821.1875,7102.514999999999,7043.657499999999,13.2,3.2,42.3390007019043,-1.0309982299804688
2023-03-08 12:00:00+00:00,135.93,135.93,95.805,669.387,35026.0,5468.13,13373.37,59350.0,67927.3625,7276.01,6803.5075,12.8,3.5,42.3390007019043,-1.0309982299804688
2023-03-08 13:00:00+00:00,137.44,137.2,30.9125,879.076,35028.0,5104.17,12911.27,58500.0,66302.1225,7376.0025,6038.675,13.2,3.3,42.3390007019043,-1.0309982299804688
2023-03-08 14:00:00+00:00,141.09,140.94,0.0,1145.7045,34767.0,4058.17,12450.01,57600.0,64896.935,7407.635,4453.275,13.9,3.1,42.3390007019043,-1.0309982299804688
2023-03-08 15:00:00+00:00,144.47,144.42,36.46,504.4675,34802.0,2872.92,11989.73,55850.0,63778.7375,7290.225,2448.4925,13.1,2.7,42.3390007019043,-1.0309982299804688
2023-03-08 16:00:00+00:00,153.01,153.0,157.2205,53.663,35378.0,1427.54,11492.27,55250.0,64265.520000000004,7048.7725,686.0475,13.0,2.0,42.3390007019043,-1.0309982299804688
2023-03-08 17:00:00+00:00,166.89,166.89,575.1075,5.075,36490.0,219.97,10993.02,59000.0,66324.05249999999,6890.59,44.0175,12.6,1.1,42.3390007019043,-1.0309982299804688
2023-03-08 18:00:00+00:00,170.02,170.02,143.461,115.13,36603.0,0.0,10499.34,63500.0,65949.0925,6788.4675,0.0,11.9,0.9,42.3390007019043,-1.0309982299804688
2023-03-08 19:00:00+00:00,153.77,153.77,0.8375,369.3195,36457.0,0.0,11622.13,60850.0,62610.75,6612.6325,0.0,11.9,0.7,42.3390007019043,-1.0309982299804688
2023-03-08 20:00:00+00:00,134.64,135.02,231.4525,329.264,36431.0,0.0,12750.63,57100.0,59350.165,6601.0325,0.0,10.9,0.6,42.3390007019043,-1.0309982299804688
2023-03-08 21:00:00+00:00,128.82,129.11,256.5225,495.823,36744.0,0.0,13879.51,55200.0,57126.7925,6887.495000000001,0.0,10.6,0.6,42.3390007019043,-1.0309982299804688
2023-03-08 22:00:00+00:00,119.0,119.0,269.7075,482.68,36874.0,0.0,13877.76,56850.0,53715.0375,7559.874999999999,0.0,9.8,0.6,42.3390007019043,-1.0309982299804688
2023-03-08 23:00:00+00:00,113.66,113.66,57.6275,812.516,35642.0,0.0,14191.67,54150.0,51843.965,14115.227499999999,0.0,9.9,0.6,42.3390007019043,-1.0309982299804688
2023-03-09 00:00:00+00:00,111.39,111.39,83.66,980.416,35076.0,0.0,14336.07,51700.0,49846.9275,14678.4475,0.0,9.7,0.3,43.5989990234375,1.2599983215332031
2023-03-09 01:00:00+00:00,111.02,111.02,27.6375,1218.414,34725.0,0.0,14480.18,51650.0,49174.6225,15105.779999999999,0.0,9.1,0.4,43.5989990234375,1.2599983215332031
2023-03-09 02:00:00+00:00,109.38,109.38,196.41,732.359,34722.0,0.0,14618.13,49100.0,49614.65,15545.365,0.0,8.6,0.3,43.5989990234375,1.2599983215332031
2023-03-09 03:00:00+00:00,111.22,111.22,496.2675,453.709,35114.0,0.0,14752.53,47150.0,50967.9975,15744.935,0.0,8.7,0.3,43.5989990234375,1.2599983215332031
2023-03-09 04:00:00+00:00,113.02,113.02,387.84,527.759,36498.0,0.0,13937.35,49550.0,54038.337499999994,15558.0025,0.0,9.0,0.3,43.5989990234375,1.2599983215332031
2023-03-09 05:00:00+00:00,137.39,137.4,305.8475,270.359,36760.0,0.0,13120.98,54350.0,60043.455,15178.905,25.9575,8.7,0.2,43.5989990234375,1.2599983215332031
2023-03-09 06:00:00+00:00,150.0,150.19,360.1305,0.0,36230.0,0.12,12300.18,58150.0,66063.225,14342.4525,768.4625,9.1,0.2,43.5989990234375,1.2599983215332031
2023-03-09 07:00:00+00:00,159.06,159.16,124.7495,9.2325,36070.0,710.04,11914.46,60450.0,69156.41,13381.305,3078.25,9.9,0.5,43.5989990234375,1.2599983215332031
2023-03-09 08:00:00+00:00,150.93,150.8,0.0,273.614,35706.0,2593.4,11529.57,61650.0,70119.1425,12637.4825,5719.395,10.7,0.8,43.5989990234375,1.2599983215332031
2023-03-09 09:00:00+00:00,142.36,142.02,0.0,460.515,35700.0,4212.29,11155.19,61350.0,70799.9025,12072.88,7752.425,11.5,1.0,43.5989990234375,1.2599983215332031
2023-03-09 10:00:00+00:00,131.81,131.49,0.0,446.7225,35424.0,5305.24,11542.82,60600.0,70997.165,11500.662499999999,9179.14,13.4,1.2,43.5989990234375,1.2599983215332031
2023-03-09 11:00:00+00:00,122.0,121.74,23.037,160.7535,34988.0,5814.43,11941.06,59650.0,70590.11249999999,11029.0725,10025.342499999999,13.6,1.5,43.5989990234375,1.2599983215332031
2023-03-09 12:00:00+00:00,116.45,116.21,366.684,1.89,35028.0,5940.87,12337.14,56850.0,69199.91750000001,10578.1625,10331.43,13.9,1.5,43.5989990234375,1.2599983215332031
2023-03-09 13:00:00+00:00,116.19,115.87,304.458,0.0,34197.0,5306.95,11824.74,55900.0,67492.65000000001,10206.675,9300.86,14.4,1.8,43.5989990234375,1.2599983215332031
2023-03-09 14:00:00+00:00,116.72,117.3,1038.972,0.0,33515.0,4230.85,11312.78,55050.0,66223.44750000001,9752.3375,6880.0625,14.1,2.0,43.5989990234375,1.2599983215332031
2023-03-09 15:00:00+00:00,118.36,119.11,1049.3005,0.0,33147.0,2971.59,10801.7,54000.0,65376.729999999996,9143.5675,3881.1325,13.1,1.7,43.5989990234375,1.2599983215332031
2023-03-09 16:00:00+00:00,135.85,134.7,1327.5475,0.0,33038.0,1528.96,11033.41,53750.0,65483.0825,8775.43,1017.4625,13.1,1.8,43.5989990234375,1.2599983215332031
2023-03-09 17:00:00+00:00,147.22,147.58,1397.042,0.0,33103.0,254.55,11269.08,57450.0,66762.255,8930.575,56.19,12.2,1.2,43.5989990234375,1.2599983215332031
2023-03-09 18:00:00+00:00,145.04,145.45,480.219,3.8475,32823.0,0.0,11505.77,61900.0,66619.27,9725.085,0.0,11.5,0.9,43.5989990234375,1.2599983215332031
2023-03-09 19:00:00+00:00,135.1,135.1,1016.4655,0.0,33092.0,0.0,11825.91,59200.0,63082.175,10899.34,0.0,11.4,0.6,43.5989990234375,1.2599983215332031
2023-03-09 20:00:00+00:00,125.09,125.43,913.2375,0.0,33553.0,0.0,12146.96,55500.0,60024.6,12439.689999999999,0.0,11.2,0.6,43.5989990234375,1.2599983215332031
2023-03-09 21:00:00+00:00,123.82,123.82,686.7765,78.008,32376.0,0.0,12468.24,53550.0,57419.04,14078.525,0.0,11.1,0.4,43.5989990234375,1.2599983215332031
2023-03-09 22:00:00+00:00,109.7,109.7,673.3975,90.167,31537.0,0.0,13345.06,55050.0,54171.1425,15745.119999999999,0.0,10.9,0.4,43.5989990234375,1.2599983215332031
2023-03-09 23:00:00+00:00,102.89,102.89,535.98,346.32,31252.0,0.0,16152.9,50750.0,51124.275,19154.8225,0.0,10.8,0.4,43.5989990234375,1.2599983215332031
2023-03-10 00:00:00+00:00,100.68,100.68,452.0325,465.256,31389.0,0.0,16485.66,48900.0,49285.885,20882.1425,0.0,10.6,0.4,52.85699844360352,9.257999420166023
2023-03-10 01:00:00+00:00,99.06,99.06,374.21,519.353,31386.0,0.0,16430.35,49050.0,48631.035,22015.3175,0.0,10.4,0.6,52.85699844360352,9.257999420166023
2023-03-10 02:00:00+00:00,98.84,98.84,559.455,290.36,31008.0,0.0,16375.01,46400.0,49135.45,22960.175000000003,0.0,9.4,0.7,52.85699844360352,9.257999420166023
2023-03-10 03:00:00+00:00,99.09,99.09,798.174,18.95,31287.0,0.0,16318.52,45050.0,50436.3725,23782.43,0.0,8.8,0.9,52.85699844360352,9.257999420166023
2023-03-10 04:00:00+00:00,105.0,105.0,867.9245,25.166,31496.0,0.0,16731.27,46200.0,53452.275,24043.4925,0.0,8.6,1.1,52.85699844360352,9.257999420166023
2023-03-10 05:00:00+00:00,119.81,119.81,691.485,4.179,32336.0,0.0,17144.01,50250.0,59647.0175,24262.3375,49.427499999999995,8.9,1.5,52.85699844360352,9.257999420166023
2023-03-10 06:00:00+00:00,136.91,136.97,318.262,18.34,32194.0,0.56,17555.18,55050.0,64080.1175,23929.3075,930.7,8.3,1.5,52.85699844360352,9.257999420166023
2023-03-10 07:00:00+00:00,140.91,140.91,2.8775,280.5835,32141.0,749.95,17954.87,57400.0,66974.35500000001,23415.4025,3511.0375,8.8,2.2,52.85699844360352,9.257999420166023
2023-03-10 08:00:00+00:00,136.61,136.61,0.0,410.95,32798.0,2704.36,18352.19,58400.0,67996.265,23093.67,6654.705,8.6,4.0,52.85699844360352,9.257999420166023
2023-03-10 09:00:00+00:00,131.89,131.89,0.15,528.085,33113.0,4523.07,18746.99,57550.0,68793.94,22489.915,9119.0075,8.1,6.7,52.85699844360352,9.257999420166023
2023-03-10 10:00:00+00:00,125.1,125.1,14.4275,158.1205,33189.0,5562.78,18478.23,56750.0,69424.5125,21482.015,10609.8675,7.9,9.7,52.85699844360352,9.257999420166023
2023-03-10 11:00:00+00:00,116.42,116.34,107.0675,52.226,33050.0,6100.8,18209.92,56400.0,68763.5975,20453.925,10510.380000000001,7.8,8.3,52.85699844360352,9.257999420166023
2023-03-10 12:00:00+00:00,112.84,112.64,569.536,0.0,33042.0,6205.28,17939.81,54350.0,67623.1525,20004.985,9189.175,7.9,6.6,52.85699844360352,9.257999420166023
2023-03-10 13:00:00+00:00,114.91,114.95,600.8805,0.0,33130.0,5627.81,17035.9,54350.0,65964.3425,20365.4875,7075.3675,7.6,6.7,52.85699844360352,9.257999420166023
2023-03-10 14:00:00+00:00,112.62,113.29,545.235,0.0,33257.0,4611.53,16129.68,54200.0,65160.9925,21393.940000000002,4623.639999999999,7.2,5.2,52.85699844360352,9.257999420166023
2023-03-10 15:00:00+00:00,110.1,111.04,624.2945,9.465,34215.0,3402.22,15222.83,53400.0,64273.975,22706.434999999998,2238.4525,6.7,4.7,52.85699844360352,9.257999420166023
2023-03-10 16:00:00+00:00,129.34,130.15,186.245,462.73,34029.0,1629.56,13239.48,53650.0,64623.655,24461.682500000003,654.0225,6.2,3.8,52.85699844360352,9.257999420166023
2023-03-10 17:00:00+00:00,135.48,136.41,0.0,1305.957,34961.0,276.66,11255.76,57150.0,65916.3425,26817.69,61.465,5.8,3.0,52.85699844360352,9.257999420166023
2023-03-10 18:00:00+00:00,133.92,137.61,0.0,2383.817,35790.0,0.0,9273.63,61200.0,65473.752499999995,28999.25,0.0,5.3,2.2,52.85699844360352,9.257999420166023
2023-03-10 19:00:00+00:00,115.41,125.57,0.0,3127.1545,35643.0,0.0,7780.46,58950.0,61715.25,30589.23,0.0,5.1,1.8,52.85699844360352,9.257999420166023
2023-03-10 20:00:00+00:00,108.96,122.26,0.0,3374.4975,35677.0,0.0,6287.65,55650.0,58361.7325,31614.765,0.0,4.7,1.5,52.85699844360352,9.257999420166023
2023-03-10 21:00:00+00:00,100.35,129.5,0.0,3496.378,35858.0,0.0,4796.19,53900.0,55720.405,32042.9625,0.0,4.4,1.4,52.85699844360352,9.257999420166023
2023-03-10 22:00:00+00:00,87.59,129.5,0.0,3615.895,35956.0,0.0,4537.67,55950.0,52756.3825,32872.6525,0.0,4.6,1.1,52.85699844360352,9.257999420166023
2023-03-10 23:00:00+00:00,70.22,131.86,0.0,2748.013,36117.0,0.0,3776.49,55250.0,50806.575,36253.89,0.0,4.2,1.1,52.85699844360352,9.257999420166023
2023-03-11 00:00:00+00:00,71.11,127.4,0.0,2261.056,36279.0,0.0,3671.41,52700.0,49263.125,35448.637500000004,0.0,3.5,0.6,52.85699844360352,9.257999420166023
2023-03-11 01:00:00+00:00,73.08,126.07,0.0,2138.75,36274.0,0.0,3684.35,51550.0,48532.18,34238.2625,0.0,3.2,0.4,52.85699844360352,9.257999420166023
2023-03-11 02:00:00+00:00,82.42,100.7,0.0,1770.1325,36305.0,0.0,3698.89,48900.0,48417.8875,32392.1875,0.0,2.5,0.8,52.85699844360352,9.257999420166023
2023-03-11 03:00:00+00:00,87.87,110.0,0.0,1736.4895,36577.0,0.0,3716.06,47400.0,48548.19,29938.887499999997,0.0,2.2,1.0,52.85699844360352,9.257999420166023
2023-03-11 04:00:00+00:00,96.18,114.64,0.0,1814.7305,36589.0,0.0,3886.26,47550.0,48727.6475,26955.3675,0.0,1.9,0.9,52.85699844360352,9.257999420166023
2023-03-11 05:00:00+00:00,104.24,130.03,0.0,1922.983,36726.0,0.0,4057.43,49700.0,49723.595,24034.2075,36.905,1.5,0.9,52.85699844360352,9.257999420166023
2023-03-11 06:00:00+00:00,110.09,130.94,0.0,1694.199,36774.0,1.91,4229.5,51150.0,51539.375,21016.7075,1531.385,1.0,0.6,52.85699844360352,9.257999420166023
2023-03-11 07:00:00+00:00,114.01,137.0,0.0,2344.209,36793.0,789.29,4188.2,53800.0,55057.6425,19198.65,5651.72,1.4,0.6,52.85699844360352,9.257999420166023
2023-03-11 08:00:00+00:00,106.37,133.6,0.0,2742.901,36612.0,2609.74,4148.95,56000.0,57792.495,18512.755,10455.8075,2.5,1.1,52.85699844360352,9.257999420166023
2023-03-11 09:00:00+00:00,93.81,128.5,0.0,2291.3415,36839.0,4386.47,4111.64,56500.0,59716.6575,18500.395,14640.7125,3.8,1.1,52.85699844360352,9.257999420166023
2023-03-11 10:00:00+00:00,81.95,111.9,0.0,2458.696,36008.0,5265.7,4328.46,56100.0,60437.097499999996,19250.8275,17516.68,4.2,2.7,52.85699844360352,9.257999420166023
2023-03-11 11:00:00+00:00,78.66,105.13,0.0,2984.848,35585.0,5979.34,4547.26,55750.0,59660.245,20096.0075,18708.0525,4.8,3.2,52.85699844360352,9.257999420166023
2023-03-11 12:00:00+00:00,60.0,88.22,0.0,3026.4465,35115.0,6351.53,4765.63,52950.0,58207.15,21381.65,18290.4025,6.8,2.5,52.85699844360352,9.257999420166023
2023-03-11 13:00:00+00:00,60.38,110.0,0.0,2892.0205,33822.0,6125.38,4648.9,51350.0,56753.685,21904.61,16204.31,7.1,3.3,52.85699844360352,9.257999420166023
2023-03-11 14:00:00+00:00,82.63,94.12,0.0,2693.6315,33138.0,5177.33,4533.1,50650.0,55890.5725,21433.807500000003,12157.8375,7.1,3.1,52.85699844360352,9.257999420166023
2023-03-11 15:00:00+00:00,101.24,105.95,0.0,2115.088,32679.0,3707.9,4419.27,49600.0,56059.085,20153.3325,6826.255,7.1,3.2,52.85699844360352,9.257999420166023
2023-03-11 16:00:00+00:00,130.02,130.09,0.0,1695.1745,32957.0,1900.35,4225.26,49450.0,57264.82,18725.81,1859.375,7.0,2.7,52.85699844360352,9.257999420166023
2023-03-11 17:00:00+00:00,145.0,145.4,0.0,1397.912,33732.0,336.88,4035.14,51900.0,58918.0025,17999.9125,58.08,6.8,0.8,52.85699844360352,9.257999420166023
2023-03-11 18:00:00+00:00,136.63,159.24,0.0,1559.6945,35277.0,0.0,3845.42,56350.0,57950.1475,17916.595,0.0,6.5,-0.4,52.85699844360352,9.257999420166023
2023-03-11 19:00:00+00:00,131.58,131.68,0.0,1493.337,35401.0,0.0,4191.56,54850.0,54856.8925,17664.5275,0.0,6.3,-0.3,52.85699844360352,9.257999420166023
2023-03-11 20:00:00+00:00,119.96,119.96,0.0,1005.5155,35414.0,0.0,4542.57,52100.0,52551.5875,17143.35,0.0,6.3,-0.2,52.85699844360352,9.257999420166023
2023-03-11 21:00:00+00:00,120.56,131.8,0.0,1141.182,35606.0,0.0,4893.63,51400.0,51017.91,16454.0175,0.0,6.2,-0.1,52.85699844360352,9.257999420166023
